Dataset 1,Dataset 2,Lag months,Pearson,Spearman,Overlapping observations,Aligned start,Aligned end
Real Personal Income,Core CPI,-6,-0.011302089261764882,-0.04280336386212831,808,1958-08-01,2026-01-01
Real Personal Income,Core CPI,-5,-0.030059515807053006,-0.06104613595849051,808,1958-09-01,2026-02-01
Real Personal Income,Core CPI,-4,-0.008774029907931809,-0.04009763502500652,808,1958-10-01,2026-03-01
Real Personal Income,Core CPI,-3,-0.03964186034789366,-0.05050322083196061,808,1958-11-01,2026-04-01
Real Personal Income,Core CPI,-2,-0.028948344645203666,-0.04096347428497199,808,1958-12-01,2026-05-01
Real Personal Income,Core CPI,-1,-0.05223402083118379,-0.05478021051876584,808,1959-01-01,2026-06-01
Real Personal Income,Core CPI,0,-0.0952650538055715,-0.057265420354020394,808,1959-02-01,2026-07-01
Real Personal Income,Core CPI,1,-0.02838180926954735,-0.06688074718635668,808,1959-03-01,2026-08-01
Real Personal Income,Core CPI,2,-0.03605299789288758,-0.036641017595236816,807,1959-04-01,2026-08-01
Real Personal Income,Core CPI,3,0.04188825095740378,-0.017129964419606555,806,1959-05-01,2026-08-01
Real Personal Income,Core CPI,4,7.326646502302855e-05,-0.022096914852111665,805,1959-06-01,2026-08-01
Real Personal Income,Core CPI,5,-0.008003320936783435,0.02019122010596131,804,1959-07-01,2026-08-01
Real Personal Income,Core CPI,6,-0.05937378932070485,-0.02996121422790868,803,1959-08-01,2026-08-01
Real Personal Income,Core CPI,7,-0.013711217570768153,-0.025431238900698226,802,1959-09-01,2026-08-01
Real Personal Income,Core CPI,8,-0.04215534954561928,-0.03443537900415374,801,1959-10-01,2026-08-01
Real Personal Income,Core CPI,9,-0.009203137347646027,-0.01738409899909868,800,1959-11-01,2026-08-01
Real Personal Income,Core CPI,10,0.007924567003716076,0.04711884401395518,799,1959-12-01,2026-08-01
Real Personal Income,Core CPI,11,0.02912998726111724,0.02983789741581426,798,1960-01-01,2026-08-01
Real Personal Income,Core CPI,12,0.002147231480147621,-0.00047746529051301013,797,1960-02-01,2026-08-01
Real Personal Income,PCE Price Index,-12,-0.028280384264753138,-0.07964726569921413,798,1959-02-01,2025-07-01
Real Personal Income,PCE Price Index,-11,-0.0630160867212815,-0.06115447554637084,799,1959-02-01,2025-08-01
Real Personal Income,PCE Price Index,-10,-0.04952415264889305,-0.10354823453352824,800,1959-02-01,2025-09-01
Real Personal Income,PCE Price Index,-9,-0.03584202600820644,-0.04130327368150957,801,1959-02-01,2025-10-01
Real Personal Income,PCE Price Index,-8,-0.018873851985624808,-0.05867413542891798,802,1959-02-01,2025-11-01
Real Personal Income,PCE Price Index,-7,-0.004860213363595716,-0.015662457572877386,803,1959-02-01,2025-12-01
Real Personal Income,PCE Price Index,-6,-0.005344096137336681,-0.02815503390410172,804,1959-02-01,2026-01-01
Real Personal Income,PCE Price Index,-5,-0.038505550738203165,-0.10428456880903583,805,1959-02-01,2026-02-01
Real Personal Income,PCE Price Index,-4,-0.02794215229338832,-0.06639046804443523,806,1959-02-01,2026-03-01
Real Personal Income,PCE Price Index,-3,-0.016880714184684696,-0.024232935714139425,807,1959-02-01,2026-04-01
Real Personal Income,PCE Price Index,-2,-0.006039776237416352,-0.025242859662387436,808,1959-02-01,2026-05-01
Real Personal Income,PCE Price Index,-1,-0.055711641586580554,-0.07748249042520115,809,1959-02-01,2026-06-01
Real Personal Income,PCE Price Index,0,-0.11248546977502082,-0.2533493619295003,810,1959-02-01,2026-07-01
Real Personal Income,PCE Price Index,1,-0.039064826269234805,-0.0840391145097828,809,1959-03-01,2026-07-01
Real Personal Income,PCE Price Index,2,0.005971754636365518,-0.03163957430668876,808,1959-04-01,2026-07-01
Real Personal Income,PCE Price Index,3,0.02110865963471125,0.0031631119132161183,807,1959-05-01,2026-07-01
Real Personal Income,PCE Price Index,4,0.0170472852331581,-0.028238591047840163,806,1959-06-01,2026-07-01
Real Personal Income,PCE Price Index,5,-0.013230257646820119,-0.07094973181231919,805,1959-07-01,2026-07-01
Real Personal Income,PCE Price Index,6,-0.05355170655647233,-0.035619417718907254,804,1959-08-01,2026-07-01
Real Personal Income,PCE Price Index,7,-0.02803436440461842,-0.039422109755585154,803,1959-09-01,2026-07-01
Real Personal Income,PCE Price Index,8,-0.019310415874847303,-0.0469116188337934,802,1959-10-01,2026-07-01
Real Personal Income,PCE Price Index,9,0.0013594873346791678,-0.0488011723687311,801,1959-11-01,2026-07-01
Real Personal Income,PCE Price Index,10,-0.016354767147063104,-0.06367210097997267,800,1959-12-01,2026-07-01
Real Personal Income,PCE Price Index,11,-0.003066209714485849,0.00539777177763962,799,1960-01-01,2026-07-01
Real Personal Income,PCE Price Index,12,0.04731056203967741,0.013424520044602034,798,1960-02-01,2026-07-01
Real Personal Income,Core PCE Price Index,-12,-0.014181009039715017,-0.06473678507696795,798,1959-02-01,2025-07-01
Real Personal Income,Core PCE Price Index,-11,-0.05500530505329923,-0.035032583022010594,799,1959-02-01,2025-08-01
Real Personal Income,Core PCE Price Index,-10,-0.012127942688401514,-0.035259758218372225,800,1959-02-01,2025-09-01
Real Personal Income,Core PCE Price Index,-9,-0.060602768216845904,-0.054867606265235784,801,1959-02-01,2025-10-01
Real Personal Income,Core PCE Price Index,-8,-0.007338016162031897,-0.05766281447979159,802,1959-02-01,2025-11-01
Real Personal Income,Core PCE Price Index,-7,-0.007797328953223006,-0.014137394937592359,803,1959-02-01,2025-12-01
Real Personal Income,Core PCE Price Index,-6,-0.015516526882529353,-0.051052180909149786,804,1959-02-01,2026-01-01
Real Personal Income,Core PCE Price Index,-5,-0.025197204598569542,-0.07173359808849959,805,1959-02-01,2026-02-01
Real Personal Income,Core PCE Price Index,-4,-0.028405959802595134,-0.05672988617143113,806,1959-02-01,2026-03-01
Real Personal Income,Core PCE Price Index,-3,-0.03667821257774822,-0.045439801620351314,807,1959-02-01,2026-04-01
Real Personal Income,Core PCE Price Index,-2,0.00021457368295852927,-0.04118382576375742,808,1959-02-01,2026-05-01
Real Personal Income,Core PCE Price Index,-1,-0.0472321785376139,-0.03919852430236843,809,1959-02-01,2026-06-01
Real Personal Income,Core PCE Price Index,0,-0.09435919993961463,-0.14702475174111315,810,1959-02-01,2026-07-01
Real Personal Income,Core PCE Price Index,1,-0.0098928235550002,-0.04051734180422575,809,1959-03-01,2026-07-01
Real Personal Income,Core PCE Price Index,2,-0.03104374094968866,-0.08221184882192091,808,1959-04-01,2026-07-01
Real Personal Income,Core PCE Price Index,3,0.012063403991382506,-0.021154076766260483,807,1959-05-01,2026-07-01
Real Personal Income,Core PCE Price Index,4,-0.0031748865112371212,-0.04557828340369256,806,1959-06-01,2026-07-01
Real Personal Income,Core PCE Price Index,5,-0.015261735168990783,-0.04202361035167549,805,1959-07-01,2026-07-01
Real Personal Income,Core PCE Price Index,6,-0.04940979176263989,-0.041075225344468766,804,1959-08-01,2026-07-01
Real Personal Income,Core PCE Price Index,7,-0.02401797516405828,-0.04800159227217731,803,1959-09-01,2026-07-01
Real Personal Income,Core PCE Price Index,8,-0.045456944591451776,-0.05589415670761483,802,1959-10-01,2026-07-01
Real Personal Income,Core PCE Price Index,9,-0.0045348166663565165,-0.041253584204283295,801,1959-11-01,2026-07-01
Real Personal Income,Core PCE Price Index,10,-0.013683958262002372,-0.02405893602958755,800,1959-12-01,2026-07-01
Real Personal Income,Core PCE Price Index,11,0.020945087766702,0.027517314876678554,799,1960-01-01,2026-07-01
Real Personal Income,Core PCE Price Index,12,0.012626432867833876,-0.011979991829250344,798,1960-02-01,2026-07-01
Real Personal Income,Producer Prices — Final Demand,-12,0.10693857011342331,-0.04527034566192881,188,2009-12-01,2025-07-01
Real Personal Income,Producer Prices — Final Demand,-11,-0.20557143666231048,-0.07642546170417233,189,2009-12-01,2025-08-01
Real Personal Income,Producer Prices — Final Demand,-10,0.013576221188533062,-0.06530891478546051,190,2009-12-01,2025-09-01
Real Personal Income,Producer Prices — Final Demand,-9,-0.0731650283807074,0.07587091512849131,191,2009-12-01,2025-10-01
Real Personal Income,Producer Prices — Final Demand,-8,0.06876484599777008,-0.045862417020499924,192,2009-12-01,2025-11-01
Real Personal Income,Producer Prices — Final Demand,-7,-0.07312516466495775,-0.0927836127773007,193,2009-12-01,2025-12-01
Real Personal Income,Producer Prices — Final Demand,-6,0.033889008563035575,0.006865433320351188,194,2009-12-01,2026-01-01
Real Personal Income,Producer Prices — Final Demand,-5,0.0030390466142440078,-0.19513075424016482,195,2009-12-01,2026-02-01
Real Personal Income,Producer Prices — Final Demand,-4,-0.0823365129174194,-0.1594913478399096,196,2009-12-01,2026-03-01
Real Personal Income,Producer Prices — Final Demand,-3,-0.04226991224718087,-0.06931122402152395,197,2009-12-01,2026-04-01
Real Personal Income,Producer Prices — Final Demand,-2,-0.005068585087507308,-0.08225921222626194,198,2009-12-01,2026-05-01
Real Personal Income,Producer Prices — Final Demand,-1,-0.06120637338509813,-0.172986674308984,199,2009-12-01,2026-06-01
Real Personal Income,Producer Prices — Final Demand,0,-0.10091953235049274,-0.26271558616866936,200,2009-12-01,2026-07-01
Real Personal Income,Producer Prices — Final Demand,1,0.022764991862374396,-0.1477172850060986,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,2,-0.013172012605632739,-0.12212238402204421,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,3,0.05221397833247108,-0.022841005202779794,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,4,0.04188701783366938,-0.07552708808236724,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,5,-0.026178728719296794,-0.19104145225682934,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,6,-0.006642075855474862,-0.06153889354646456,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,7,-0.013804800837444245,-0.11811678460420423,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,8,-0.013323765049423815,-0.039475954417653676,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,9,-0.06348266378197166,-0.05015755286522695,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,10,0.059149485379993934,-0.11562446089338071,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,11,-0.08083418468842002,-0.05664882585650607,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — Final Demand,12,0.19172931122979497,-0.05509712713349114,201,2009-12-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,-12,0.002986390504850733,-0.07966685517294578,810,1958-02-01,2025-07-01
Real Personal Income,Producer Prices — All Commodities,-11,-0.14299518503077238,-0.09730650717162857,810,1958-03-01,2025-08-01
Real Personal Income,Producer Prices — All Commodities,-10,0.0025781601887414954,-0.07508419071399257,810,1958-04-01,2025-09-01
Real Personal Income,Producer Prices — All Commodities,-9,-0.05838174872507465,-0.031274531889921624,810,1958-05-01,2025-10-01
Real Personal Income,Producer Prices — All Commodities,-8,0.006832857421501158,-0.03871873587532045,810,1958-06-01,2025-11-01
Real Personal Income,Producer Prices — All Commodities,-7,-0.0014479243594574885,0.005450343960930846,810,1958-07-01,2025-12-01
Real Personal Income,Producer Prices — All Commodities,-6,0.005539511527048338,-0.046091709902949064,810,1958-08-01,2026-01-01
Real Personal Income,Producer Prices — All Commodities,-5,-0.03374066448373179,-0.08070954683581073,810,1958-09-01,2026-02-01
Real Personal Income,Producer Prices — All Commodities,-4,0.009688428409237893,-0.030655008565368867,810,1958-10-01,2026-03-01
Real Personal Income,Producer Prices — All Commodities,-3,-0.02426144405329128,-0.0178091760521983,810,1958-11-01,2026-04-01
Real Personal Income,Producer Prices — All Commodities,-2,-0.0015861172743483454,-0.009723586529916646,810,1958-12-01,2026-05-01
Real Personal Income,Producer Prices — All Commodities,-1,-0.01599148570365358,-0.04869625611102257,810,1959-01-01,2026-06-01
Real Personal Income,Producer Prices — All Commodities,0,-0.11269110024344019,-0.1766576977667555,810,1959-02-01,2026-07-01
Real Personal Income,Producer Prices — All Commodities,1,-0.016998972976786385,-0.09872247838434633,810,1959-03-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,2,0.07393038079120415,-0.019086599113138054,809,1959-04-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,3,0.015751200034513305,0.013330175989336968,808,1959-05-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,4,0.05273401138763817,-0.04191964903542221,807,1959-06-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,5,-0.027305770543717075,-0.052681137453746106,806,1959-07-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,6,-0.0314484213322657,0.004499103231171045,805,1959-08-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,7,0.0035299421907682826,-0.013501822319717282,804,1959-09-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,8,0.011557030087653986,-0.04727131859398551,803,1959-10-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,9,-0.06348301201821298,-0.06068057644916605,802,1959-11-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,10,0.05031629898117133,-0.03838194994689378,801,1959-12-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,11,-0.033984639281578244,-0.038367709531149,800,1960-01-01,2026-08-01
Real Personal Income,Producer Prices — All Commodities,12,0.016775668596814106,-0.008913919491311364,799,1960-02-01,2026-08-01
Real Personal Income,Commercial & Industrial Loans,-12,-0.03464381290824957,-0.008078737891464325,810,1958-02-01,2025-07-01
Real Personal Income,Commercial & Industrial Loans,-11,0.1491898878438604,0.006034489036292118,810,1958-03-01,2025-08-01
Real Personal Income,Commercial & Industrial Loans,-10,0.10934726350342101,0.022739510912789643,810,1958-04-01,2025-09-01
Real Personal Income,Commercial & Industrial Loans,-9,0.07430504672564102,0.06889081158878857,810,1958-05-01,2025-10-01
Real Personal Income,Commercial & Industrial Loans,-8,0.054870853456256675,0.10374955270131153,810,1958-06-01,2025-11-01
Real Personal Income,Commercial & Industrial Loans,-7,-0.020222703425013665,0.06723399297294397,810,1958-07-01,2025-12-01
Real Personal Income,Commercial & Industrial Loans,-6,-0.009818787382150073,0.06258921065040264,810,1958-08-01,2026-01-01
Real Personal Income,Commercial & Industrial Loans,-5,-0.02169366569720171,0.05358295916611049,810,1958-09-01,2026-02-01
Real Personal Income,Commercial & Industrial Loans,-4,-0.04721071363958223,0.0984181305520006,810,1958-10-01,2026-03-01
Real Personal Income,Commercial & Industrial Loans,-3,-0.023140394280859542,0.08324485583222452,810,1958-11-01,2026-04-01
Real Personal Income,Commercial & Industrial Loans,-2,-0.06104284775263272,0.0809195292512597,810,1958-12-01,2026-05-01
Real Personal Income,Commercial & Industrial Loans,-1,0.08525743177801468,0.09937184841063677,810,1959-01-01,2026-06-01
Real Personal Income,Commercial & Industrial Loans,0,0.15837881107690666,0.08099472115573346,810,1959-02-01,2026-07-01
Real Personal Income,Commercial & Industrial Loans,1,0.0776019992728385,0.1400650071271426,810,1959-03-01,2026-08-01
Real Personal Income,Commercial & Industrial Loans,2,0.03270580082695395,0.11282890546986302,809,1959-04-01,2026-08-01
Real Personal Income,Commercial & Industrial Loans,3,-0.026958249683217136,0.11517659846546734,808,1959-05-01,2026-08-01
Real Personal Income,Commercial & Industrial Loans,4,0.037878710307349024,0.15505801066698865,807,1959-06-01,2026-08-01
